,Date,Open,High,Low,Close,Adj Close,Volume
2376,2019-12-05,66.566002,66.884003,65.449997,66.073997,66.073997,18623000
2377,2019-12-06,67.0,67.772003,66.954002,67.178001,67.178001,38062000
2378,2019-12-09,67.318001,68.889999,67.015999,67.905998,67.905998,45115500
2379,2019-12-10,67.991997,70.146004,67.862,69.767998,69.767998,44141500
2380,2019-12-11,70.375999,71.438004,70.218002,70.540001,70.540001,34489000
2381,2019-12-12,70.984001,72.547997,70.646004,71.935997,71.935997,38819500
2382,2019-12-13,72.209999,73.042,70.928001,71.678001,71.678001,32854500
2383,2019-12-16,72.510002,76.722,72.5,76.300003,76.300003,90871000
2384,2019-12-17,75.797997,77.099998,75.18,75.797997,75.797997,42484000
2385,2019-12-18,76.125999,79.043999,76.115997,78.629997,78.629997,70605000
2386,2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500
2387,2019-12-20,82.057999,82.599998,80.038002,81.117996,81.117996,73763500
2388,2019-12-23,82.356003,84.402,82.0,83.844002,83.844002,66598000
2389,2019-12-24,83.671997,85.094002,82.538002,85.050003,85.050003,40273500
2390,2019-12-26,85.582001,86.695999,85.269997,86.188004,86.188004,53169500
2391,2019-12-27,87.0,87.061996,85.222,86.075996,86.075996,49728500
2392,2019-12-30,85.758003,85.800003,81.851997,82.940002,82.940002,62932000
2393,2019-12-31,81.0,84.258003,80.416,83.666,83.666,51428500
2394,2020-01-02,84.900002,86.139999,84.342003,86.052002,86.052002,47660500
2395,2020-01-03,88.099998,90.800003,87.384003,88.601997,88.601997,88892500
2396,2020-01-06,88.094002,90.311996,88.0,90.307999,90.307999,50665000
2397,2020-01-07,92.279999,94.325996,90.671997,93.811996,93.811996,89410500
2398,2020-01-08,94.739998,99.697998,93.646004,98.428001,98.428001,155721500
2399,2020-01-09,99.419998,99.760002,94.573997,96.267998,96.267998,142202000
2400,2020-01-10,96.358002,96.987999,94.739998,95.629997,95.629997,64797500
2401,2020-01-13,98.699997,105.125999,98.400002,104.972,104.972,132588000
2402,2020-01-14,108.851997,109.482002,104.980003,107.584,107.584,144981000
2403,2020-01-15,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
2404,2020-01-16,98.75,102.891998,98.433998,102.697998,102.697998,108683500
2405,2020-01-17,101.522003,103.134003,100.632004,102.099998,102.099998,68145500
2406,2020-01-21,106.050003,109.716003,105.681999,109.440002,109.440002,89017500
2407,2020-01-22,114.377998,118.900002,111.82,113.912003,113.912003,156845000
2408,2020-01-23,112.849998,116.400002,111.120003,114.440002,114.440002,98255000
2409,2020-01-24,114.125999,114.772003,110.851997,112.963997,112.963997,71768000
2410,2020-01-27,108.398003,112.888,107.856003,111.603996,111.603996,68040500
2411,2020-01-28,113.697998,115.362,111.615997,113.379997,113.379997,58942500
2412,2020-01-29,115.138,117.959999,113.486,116.197998,116.197998,89007500
2413,2020-01-30,126.484001,130.175995,123.599998,128.162003,128.162003,145028500
2414,2020-01-31,128.0,130.600006,126.503998,130.113998,130.113998,78596500
2415,2020-02-03,134.738007,157.227997,134.703995,156.0,156.0,235325000
2416,2020-02-04,176.591995,193.798004,166.776001,177.412003,177.412003,304694000
2417,2020-02-05,164.651993,169.195999,140.822006,146.940002,146.940002,242119000
2418,2020-02-06,139.983994,159.166,137.399994,149.792007,149.792007,199404000
2419,2020-02-07,146.110001,153.949997,146.0,149.613998,149.613998,85317500
2420,2020-02-10,160.0,163.998001,150.479996,154.255997,154.255997,123446000
2421,2020-02-11,153.757996,156.701996,151.600006,154.876007,154.876007,58487500
2422,2020-02-12,155.574005,157.949997,152.673996,153.457993,153.457993,60112500
2423,2020-02-13,148.367996,163.600006,147.0,160.800003,160.800003,131446500
2424,2020-02-14,157.444,162.593994,157.100006,160.005997,160.005997,78468500
2425,2020-02-18,168.320007,172.0,166.472,171.679993,171.679993,81908500
2426,2020-02-19,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2427,2020-02-20,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2428,2020-02-21,181.395996,182.612,176.089996,180.199997,180.199997,71574000
2429,2020-02-24,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
2430,2020-02-25,169.800003,171.320007,157.399994,159.981995,159.981995,86452500
2431,2020-02-26,156.5,162.662003,155.222,155.759995,155.759995,70427500
2432,2020-02-27,146.0,147.953995,133.800003,135.800003,135.800003,121386000
2433,2020-02-28,125.940002,138.104004,122.304001,133.598007,133.598007,121114500
2434,2020-03-02,142.251999,148.738007,137.334,148.723999,148.723999,100975000
2435,2020-03-03,161.0,161.395996,143.222,149.102005,149.102005,128920000
2436,2020-03-04,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
2437,2020-03-05,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
2438,2020-03-06,138.0,141.399994,136.854004,140.695999,140.695999,63314500
2439,2020-03-09,121.078003,132.600006,121.0,121.599998,121.599998,85368500
2440,2020-03-10,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
2441,2020-03-11,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
2442,2020-03-12,116.178001,118.900002,109.25,112.110001,112.110001,94545500
2443,2020-03-13,119.0,121.514,100.400002,109.323997,109.323997,113201500
2444,2020-03-16,93.900002,98.973999,88.433998,89.014,89.014,102447500
2445,2020-03-17,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
2446,2020-03-18,77.800003,80.972,70.101997,72.244003,72.244003,118931000
2447,2020-03-19,74.940002,90.400002,71.692001,85.528,85.528,150977500
2448,2020-03-20,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
2449,2020-03-23,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
2450,2020-03-24,95.459999,102.737999,94.800003,101.0,101.0,114476000
2451,2020-03-25,109.050003,111.400002,102.222,107.849998,107.849998,106113500
2452,2020-03-26,109.477997,112.0,102.449997,105.632004,105.632004,86903500
2453,2020-03-27,101.0,105.160004,98.806,102.872002,102.872002,71887000
2454,2020-03-30,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
2455,2020-03-31,100.25,108.592003,99.400002,104.800003,104.800003,88857500
2456,2020-04-01,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
2457,2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
2458,2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,112810500
2459,2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
2460,2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,89599000
2461,2020-04-08,110.839996,111.442001,106.666,109.767998,109.767998,63280000
2462,2020-04-09,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
2463,2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
2464,2020-04-14,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
2465,2020-04-15,148.399994,150.626007,142.0,145.966003,145.966003,117885000
2466,2020-04-16,143.388,151.889999,141.343994,149.042007,149.042007,103289500
2467,2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000
2468,2020-04-20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
2469,2020-04-21,146.024002,150.666,134.757996,137.343994,137.343994,101045500
2470,2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
2471,2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
2472,2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,66060000
2473,2020-04-27,147.522003,159.897995,147.0,159.75,159.75,103407000
2474,2020-04-28,159.128006,161.0,151.337997,153.824005,153.824005,76110000
2475,2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,81080000
2476,2020-04-30,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
2477,2020-05-01,151.0,154.554001,136.608002,140.264008,140.264008,162659000
2478,2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
2479,2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
2480,2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000
2481,2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
2482,2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500
2483,2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000
2484,2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
2485,2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500
2486,2020-05-14,156.0,160.671997,152.800003,160.666,160.666,68411000
2487,2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000
2488,2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000
2489,2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
2490,2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500
2491,2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000
2492,2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
2493,2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
2494,2020-05-27,164.171997,165.542007,157.0,164.046005,164.046005,57747500
2495,2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
2496,2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500
2497,2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
2498,2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000
2499,2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500
2500,2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500
2501,2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
2502,2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500
2503,2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000
2504,2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000
2505,2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500
2506,2020-06-12,196.0,197.595993,182.520004,187.056,187.056,83817000
2507,2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000
2508,2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
2509,2020-06-17,197.542007,201.0,196.514008,198.358002,198.358002,49454000
2510,2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500
2511,2020-06-19,202.556,203.194,198.268005,200.179993,200.179993,43398500
2512,2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000
2513,2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500
2514,2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000
2515,2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500
2516,2020-06-26,198.955994,199.0,190.973999,191.947998,191.947998,44274500
2517,2020-06-29,193.802002,202.0,189.703995,201.869995,201.869995,45132000
2518,2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500
2519,2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500
2520,2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500
2521,2020-07-06,255.337997,275.558014,253.207993,274.31601,274.31601,102849500
2522,2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500
2523,2020-07-08,281.0,283.451996,262.268005,273.175995,273.175995,81556500
2524,2020-07-09,279.39801,281.712006,270.256012,278.855988,278.855988,58588000
2525,2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000
2526,2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000
2527,2020-07-14,311.200012,318.0,286.200012,303.359985,303.359985,117090500
2528,2020-07-15,308.600006,310.0,291.399994,309.201996,309.201996,81839000
2529,2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000
2530,2020-07-17,302.690002,307.502014,298.0,300.167999,300.167999,46650000
2531,2020-07-20,303.802002,330.0,297.600006,328.600006,328.600006,85607000
2532,2020-07-21,327.985992,335.0,311.600006,313.671997,313.671997,80536000
2533,2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500
2534,2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500
2535,2020-07-24,283.201996,293.0,273.308014,283.399994,283.399994,96983000
2536,2020-07-27,287.0,309.588013,282.600006,307.920013,307.920013,80243500
2537,2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500
2538,2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500
2539,2020-07-30,297.600006,302.64801,294.200012,297.497986,297.497986,38105000
2540,2020-07-31,303.0,303.410004,284.196014,286.152008,286.152008,61041000
2541,2020-08-03,289.839996,301.962006,288.876007,297.0,297.0,44046500
2542,2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000
2543,2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000
2544,2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500
2545,2020-08-07,299.90799,299.950012,283.002014,290.541992,290.541992,44482000
2546,2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500
2547,2020-08-11,279.200012,284.0,273.0,274.877991,274.877991,43129000
2548,2020-08-12,294.0,317.0,287.0,310.951996,310.951996,109147000
2549,2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500
2550,2020-08-14,332.997986,333.76001,325.328003,330.141998,330.141998,62888000
2551,2020-08-17,335.399994,369.171997,334.56601,367.127991,367.127991,101211500
2552,2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500
2553,2020-08-19,373.0,382.200012,368.242004,375.705994,375.705994,61026500
2554,2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000
2555,2020-08-21,408.951996,419.097992,405.01001,409.996002,409.996002,107448000
2556,2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000
2557,2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500
2558,2020-08-26,412.0,433.200012,410.726013,430.634003,430.634003,71197000
2559,2020-08-27,436.09201,459.119995,428.5,447.75,447.75,118465000
2560,2020-08-28,459.023987,463.697998,437.303986,442.679993,442.679993,100406000
2561,2020-08-31,444.609985,500.140015,440.109985,498.320007,498.320007,118374400
2562,2020-09-01,502.140015,502.48999,470.51001,475.049988,475.049988,89841100
2563,2020-09-02,478.98999,479.040009,405.119995,447.369995,447.369995,96176100
2564,2020-09-03,407.230011,431.799988,402.0,407.0,407.0,87596100
2565,2020-09-04,402.809998,428.0,372.019989,418.320007,418.320007,110321900
2566,2020-09-08,356.0,368.73999,329.880005,330.209991,330.209991,115465700
2567,2020-09-09,356.600006,369.0,341.51001,366.279999,366.279999,79465800
2568,2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600
2569,2020-09-11,381.940002,382.5,360.5,372.720001,372.720001,60717500
2570,2020-09-14,380.950012,420.0,373.299988,419.619995,419.619995,83020600
2571,2020-09-15,436.559998,461.940002,430.700012,449.76001,449.76001,97298200
2572,2020-09-16,439.869995,457.790009,435.309998,441.76001,441.76001,72279300
2573,2020-09-17,415.600006,437.790009,408.0,423.429993,423.429993,76779200
2574,2020-09-18,447.940002,451.0,428.799988,442.149994,442.149994,86406800
2575,2020-09-21,453.130005,455.679993,407.070007,449.390015,449.390015,109476800
2576,2020-09-22,429.600006,437.76001,417.600006,424.230011,424.230011,79580800
2577,2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200
2578,2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100
2579,2020-09-25,393.470001,408.730011,391.299988,407.339996,407.339996,67208500
2580,2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600
2581,2020-09-29,416.0,428.5,411.600006,419.070007,419.070007,50219300
2582,2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600
2583,2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500
2584,2020-10-02,421.390015,439.130005,415.0,415.089996,415.089996,71430000
2585,2020-10-05,423.350006,433.640015,419.329987,425.679993,425.679993,44722800
2586,2020-10-06,423.790009,428.779999,406.049988,413.980011,413.980011,49146300
2587,2020-10-07,419.869995,429.899994,413.850006,425.299988,425.299988,43127700
2588,2020-10-08,438.440002,439.0,425.299988,425.920013,425.920013,40421100
2589,2020-10-09,430.130005,434.589996,426.459991,434.0,434.0,28925700
2590,2020-10-12,442.0,448.73999,438.579987,442.299988,442.299988,38791100
2591,2020-10-13,443.350006,448.890015,436.600006,446.649994,446.649994,34463700
2592,2020-10-14,449.779999,465.899994,447.350006,461.299988,461.299988,47879700
2593,2020-10-15,450.309998,456.570007,442.5,448.880005,448.880005,35672400
2594,2020-10-16,454.440002,455.950012,438.850006,439.670013,439.670013,32775900
2595,2020-10-19,446.23999,447.0,428.869995,430.829987,430.829987,36287800
2596,2020-10-20,431.75,431.75,419.049988,421.940002,421.940002,31656300
2597,2020-10-21,422.700012,432.950012,421.25,422.640015,422.640015,32370500
2598,2020-10-22,441.920013,445.230011,424.51001,425.790009,425.790009,39993200
2599,2020-10-23,421.839996,422.890015,407.380005,420.630005,420.630005,33717000
2600,2020-10-26,411.630005,425.76001,410.0,420.279999,420.279999,28239200
2601,2020-10-27,423.76001,430.5,420.100006,424.679993,424.679993,22686500
2602,2020-10-28,416.480011,418.600006,406.0,406.019989,406.019989,25451400
2603,2020-10-29,409.959991,418.059998,406.459991,410.829987,410.829987,22655300
2604,2020-10-30,406.899994,407.589996,379.109985,388.040009,388.040009,42511300
2605,2020-11-02,394.0,406.980011,392.299988,400.51001,400.51001,29021100
2606,2020-11-03,409.730011,427.769989,406.690002,423.899994,423.899994,34351700
2607,2020-11-04,430.619995,435.399994,417.100006,420.980011,420.980011,32143100
2608,2020-11-05,428.299988,440.0,424.0,438.089996,438.089996,28414500
2609,2020-11-06,436.100006,436.570007,424.279999,429.950012,429.950012,21706000
2610,2020-11-09,439.5,452.5,421.0,421.26001,421.26001,34833000
2611,2020-11-10,420.089996,420.089996,396.029999,410.359985,410.359985,30284200
2612,2020-11-11,416.450012,418.700012,410.579987,417.130005,417.130005,17357700
2613,2020-11-12,415.049988,423.0,409.519989,411.76001,411.76001,19855100
2614,2020-11-13,410.850006,412.529999,401.660004,408.5,408.5,19771100
2615,2020-11-16,408.929993,412.450012,404.089996,408.089996,408.089996,26838600
2616,2020-11-17,460.170013,462.0,433.01001,441.609985,441.609985,61188300
2617,2020-11-18,448.350006,496.0,443.5,486.640015,486.640015,78044000
2618,2020-11-19,492.0,508.609985,487.570007,499.269989,499.269989,62475300
2619,2020-11-20,497.98999,502.5,489.059998,489.609985,489.609985,32911900
2620,2020-11-23,503.5,526.0,501.790009,521.849976,521.849976,50260300
2621,2020-11-24,540.400024,559.98999,526.200012,555.380005,555.380005,53648500
2622,2020-11-25,550.059998,574.0,545.369995,574.0,574.0,48930200
2623,2020-11-27,581.159973,598.780029,578.450012,585.76001,585.76001,37561100
2624,2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100
2625,2020-12-01,597.590027,597.849976,572.049988,584.76001,584.76001,40103500
2626,2020-12-02,556.440002,571.539978,541.210022,568.820007,568.820007,47775700
2627,2020-12-03,590.02002,598.969971,582.429993,593.380005,593.380005,42552000
2628,2020-12-04,591.01001,599.039978,585.5,599.039978,599.039978,29401300
2629,2020-12-07,604.919983,648.789978,603.049988,641.76001,641.76001,56309700
2630,2020-12-08,625.51001,651.280029,618.5,649.880005,649.880005,64265000
2631,2020-12-09,653.690002,654.320007,588.0,604.47998,604.47998,71291200
2632,2020-12-10,574.369995,627.75,566.340027,627.070007,627.070007,67083200
2633,2020-12-11,615.01001,624.0,596.799988,609.98999,609.98999,46475000
2634,2020-12-14,619.0,642.75,610.200012,639.830017,639.830017,52040600
2635,2020-12-15,643.280029,646.900024,623.799988,633.25,633.25,45071500
2636,2020-12-16,628.22998,632.5,605.0,622.77002,622.77002,42095800
2637,2020-12-17,628.190002,658.820007,619.5,655.900024,655.900024,56270100
2638,2020-12-18,668.900024,695.0,628.539978,695.0,695.0,222126200
2639,2020-12-21,666.23999,668.5,646.070007,649.859985,649.859985,58045300
2640,2020-12-22,648.0,649.880005,614.22998,640.340027,640.340027,51716000
2641,2020-12-23,632.200012,651.5,622.570007,645.97998,645.97998,33173000
2642,2020-12-24,642.98999,666.090027,641.0,661.77002,661.77002,22865600
2643,2020-12-28,674.51001,681.400024,660.799988,663.690002,663.690002,32278600
2644,2020-12-29,661.0,669.900024,655.0,665.98999,665.98999,22910800
2645,2020-12-30,672.0,696.599976,668.359985,694.780029,694.780029,42846000
2646,2020-12-31,699.98999,718.719971,691.119995,705.669983,705.669983,49649900
2647,2021-01-04,719.460022,744.48999,717.190002,729.77002,729.77002,48638200
2648,2021-01-05,723.659973,740.840027,719.200012,735.109985,735.109985,32245200
2649,2021-01-06,758.48999,774.0,749.099976,755.97998,755.97998,44700000
2650,2021-01-07,777.630005,816.98999,775.200012,816.039978,816.039978,51498900
2651,2021-01-08,856.0,884.48999,838.390015,880.02002,880.02002,75055500
2652,2021-01-11,849.400024,854.429993,803.619995,811.190002,811.190002,59301600
2653,2021-01-12,831.0,868.0,827.340027,849.440002,849.440002,46270700
2654,2021-01-13,852.76001,860.469971,832.0,854.409973,854.409973,33312500
2655,2021-01-14,843.390015,863.0,838.75,845.0,845.0,31266300
2656,2021-01-15,852.0,859.900024,819.099976,826.159973,826.159973,38777600
2657,2021-01-19,837.799988,850.0,833.0,844.549988,844.549988,25367000
2658,2021-01-20,858.73999,859.5,837.280029,850.450012,850.450012,25665900
2659,2021-01-21,855.0,855.719971,841.419983,844.98999,844.98999,20521100
2660,2021-01-22,834.309998,848.0,828.619995,846.640015,846.640015,20066500
2661,2021-01-25,855.0,900.400024,838.820007,880.799988,880.799988,41173400
2662,2021-01-26,891.380005,895.900024,871.599976,883.090027,883.090027,23131600
2663,2021-01-27,870.349976,891.5,858.659973,864.159973,864.159973,27334000
2664,2021-01-28,820.0,848.0,801.0,835.429993,835.429993,26378000
2665,2021-01-29,830.0,842.409973,780.099976,793.530029,793.530029,34990800
2666,2021-02-01,814.289978,842.0,795.559998,839.809998,839.809998,25391400
2667,2021-02-02,844.679993,880.5,842.200012,872.789978,872.789978,24346200
2668,2021-02-03,877.02002,878.080017,853.059998,854.690002,854.690002,18343500
2669,2021-02-04,855.0,856.5,833.419983,849.98999,849.98999,15812700
2670,2021-02-05,845.0,864.77002,838.969971,852.22998,852.22998,18566600
2671,2021-02-08,869.669983,877.77002,854.75,863.419983,863.419983,20161700
2672,2021-02-09,855.119995,859.799988,841.75,849.460022,849.460022,15157700
2673,2021-02-10,843.640015,844.820007,800.02002,804.820007,804.820007,36216100
2674,2021-02-11,812.440002,829.880005,801.72998,811.659973,811.659973,21622800
2675,2021-02-12,801.26001,817.330017,785.330017,816.119995,816.119995,23768300
2676,2021-02-16,818.0,821.0,792.440002,796.219971,796.219971,19802300
2677,2021-02-17,779.090027,799.840027,762.01001,798.150024,798.150024,25996500
2678,2021-02-18,780.900024,794.690002,776.27002,787.380005,787.380005,17957100
2679,2021-02-19,795.0,796.789978,777.369995,781.299988,781.299988,18958300
2680,2021-02-22,762.640015,768.5,710.200012,714.5,714.5,37269700
2681,2021-02-23,662.130005,713.609985,619.0,698.840027,698.840027,66606900
2682,2021-02-24,711.849976,745.0,694.169983,742.02002,742.02002,36767000
2683,2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900
2684,2021-02-26,700.0,706.700012,659.51001,675.5,675.5,41089200
2685,2021-03-01,690.109985,719.0,685.049988,718.429993,718.429993,27136200
2686,2021-03-02,718.280029,721.109985,685.0,686.440002,686.440002,23732200
2687,2021-03-03,687.98999,700.700012,651.710022,653.200012,653.200012,30208000
2688,2021-03-04,655.799988,668.450012,600.0,621.440002,621.440002,65919500
2689,2021-03-05,626.059998,627.840027,539.48999,597.950012,597.950012,89396500
2690,2021-03-08,600.549988,620.130005,558.789978,563.0,563.0,51787000
2691,2021-03-09,608.179993,678.090027,595.210022,673.580017,673.580017,67523300
2692,2021-03-10,700.299988,717.849976,655.059998,668.059998,668.059998,60605700
2693,2021-03-11,699.400024,702.5,677.179993,699.599976,699.599976,36253900
2694,2021-03-12,670.0,694.880005,666.140015,693.72998,693.72998,33583800
2695,2021-03-15,694.090027,713.179993,684.039978,707.940002,707.940002,29335600
2696,2021-03-16,703.349976,707.919983,671.0,676.880005,676.880005,32195700
2697,2021-03-17,656.869995,703.72998,651.01001,701.809998,701.809998,40372500
2698,2021-03-18,684.289978,689.22998,652.0,653.159973,653.159973,33224800
2699,2021-03-19,646.599976,657.22998,624.619995,654.869995,654.869995,42894000
2700,2021-03-22,684.590027,699.619995,668.75,670.0,670.0,39512200
2701,2021-03-23,675.77002,677.799988,657.51001,662.159973,662.159973,30491900
2702,2021-03-24,667.909973,668.02002,630.109985,630.27002,630.27002,33795200
2703,2021-03-25,613.0,645.5,609.5,640.390015,640.390015,39224900
2704,2021-03-26,641.869995,643.820007,599.890015,618.710022,618.710022,33852800
2705,2021-03-29,615.640015,616.47998,596.02002,611.289978,611.289978,28637000
2706,2021-03-30,601.75,637.659973,591.01001,635.619995,635.619995,39432400
2707,2021-03-31,646.619995,672.0,641.109985,667.929993,667.929993,33337300
2708,2021-04-01,688.369995,692.419983,659.419983,661.75,661.75,35298400
2709,2021-04-05,707.710022,708.159973,684.700012,691.049988,691.049988,41842800
2710,2021-04-06,690.299988,696.549988,681.369995,691.619995,691.619995,28271800
2711,2021-04-07,687.0,691.380005,667.840027,670.969971,670.969971,26309400
2712,2021-04-08,677.380005,689.549988,671.650024,683.799988,683.799988,23924300
2713,2021-04-09,677.77002,680.969971,669.429993,677.02002,677.02002,21437100
2714,2021-04-12,685.700012,704.799988,682.090027,701.97998,701.97998,29135700
2715,2021-04-13,712.700012,763.0,710.659973,762.320007,762.320007,44652800
2716,2021-04-14,770.700012,780.789978,728.030029,732.22998,732.22998,49017400
2717,2021-04-15,743.099976,743.690002,721.309998,738.849976,738.849976,27848900
2718,2021-04-16,728.650024,749.409973,724.599976,739.780029,739.780029,27979500
2719,2021-04-19,719.599976,725.400024,691.799988,714.630005,714.630005,39686200
2720,2021-04-20,717.419983,737.25,710.690002,718.98999,718.98999,35609000
2721,2021-04-21,704.77002,744.840027,698.0,744.119995,744.119995,31215500
2722,2021-04-22,741.5,753.77002,718.039978,719.690002,719.690002,35590300
2723,2021-04-23,719.799988,737.359985,715.460022,729.400024,729.400024,28370000
2724,2021-04-26,741.0,749.299988,732.609985,738.200012,738.200012,31038500
2725,2021-04-27,717.960022,724.0,703.349976,704.73999,704.73999,29437000
2726,2021-04-28,696.409973,708.5,693.599976,694.400024,694.400024,22271000
2727,2021-04-29,699.51001,702.25,668.5,677.0,677.0,28845400
2728,2021-04-30,667.590027,715.469971,666.140015,709.440002,709.440002,40758700
2729,2021-05-03,703.799988,706.0,680.5,684.900024,684.900024,27043100
2730,2021-05-04,678.940002,683.450012,657.700012,673.599976,673.599976,29739300
2731,2021-05-05,681.059998,685.299988,667.340027,670.940002,670.940002,21901900
2732,2021-05-06,680.76001,681.02002,650.0,663.539978,663.539978,27784600
2733,2021-05-07,665.799988,690.0,660.219971,672.369995,672.369995,23469200
2734,2021-05-10,664.900024,665.049988,627.609985,629.039978,629.039978,31392400
2735,2021-05-11,599.23999,627.099976,595.599976,617.200012,617.200012,46503900
2736,2021-05-12,602.48999,620.409973,586.77002,589.890015,589.890015,33823600
2737,2021-05-13,601.539978,606.460022,559.650024,571.690002,571.690002,44184900
2738,2021-05-14,583.409973,592.869995,570.460022,589.73999,589.73999,33370900
2739,2021-05-17,575.549988,589.72998,561.200012,576.830017,576.830017,32390400
2740,2021-05-18,568.0,596.25,563.380005,577.869995,577.869995,36830600
